assessmentId,internalTaxonId,scientificName,code,name,presence,origin,seasonality,formerlyBred
497550,10267,Hungerfordia pelewensis,PW,Palau,Extant,Native,"[""Resident""]",
500479,11058,Kubaryia pilikia,PW,Palau,Possibly Extinct,Native,,
501662,11242,Lampsilis rafinesqueana,US,United States,Extant,Native,"[""Resident""]",
501876,11249,Lampsilis abrupta,US,United States,Extant,Native,"[""Resident""]",
502085,11250,Hamiota altilis,US,United States,Extant,Native,"[""Resident""]",
502298,11256,Obovaria haddletoni,US,United States,Possibly Extinct,Native,,
502943,11479,Lemiox rimosus,US,United States,Extant,Native,"[""Resident""]",
503764,11785,Leptoxis taeniata,US,United States,Extant,Native,"[""Resident""]",
504863,11922,Pleuronaia dolabelloides,US,United States,Extant,Native,"[""Resident""]",
505458,12137,Lithognathus lithognathus,ZA,South Africa,Extant,Native,"[""Resident""]",Unknown
506633,12417,Lutjanus cyanopterus,TT,Trinidad and Tobago,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,PA,Panama,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,CO,Colombia,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,AI,Anguilla,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,CR,Costa Rica,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,PR,Puerto Rico,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,GP,Guadeloupe,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,AG,Antigua and Barbuda,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,NI,Nicaragua,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,LC,Saint Lucia,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,GT,Guatemala,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,MS,Montserrat,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,SR,Suriname,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,MQ,Martinique,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,GY,Guyana,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,VE,"Venezuela, Bolivarian Republic of",Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,DM,Dominica,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,VG,"Virgin Islands, British",Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,HT,Haiti,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,VI,"Virgin Islands, U.S.",Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,BZ,Belize,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,CA,Canada,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,BR,Brazil,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,JM,Jamaica,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,BS,Bahamas,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,HN,Honduras,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,GF,French Guiana,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,GD,Grenada,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,VC,Saint Vincent and the Grenadines,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,DO,Dominican Republic,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,BB,Barbados,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,TC,Turks and Caicos Islands,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,BM,Bermuda,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,US,United States,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,MX,Mexico,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,AW,Aruba,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,CU,Cuba,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,KN,Saint Kitts and Nevis,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,KY,Cayman Islands,Extant,Native,"[""Resident""]",No
506633,12417,Lutjanus cyanopterus,BQ,"Bonaire, Sint Eustatius and Saba",Extant,Native,"[""Resident""]",
506633,12417,Lutjanus cyanopterus,CW,Curaçao,Extant,Native,"[""Resident""]",
506633,12417,Lutjanus cyanopterus,MF,Saint Martin (French part),Extant,Native,"[""Resident""]",
506633,12417,Lutjanus cyanopterus,SX,Sint Maarten (Dutch part),Extant,Native,"[""Resident""]",
509635,12800,Margaritifera marrianae,US,United States,Extant,Native,"[""Resident""]",
509782,12803,Margaritifera hembeli,US,United States,Extant,Native,"[""Resident""]",
510370,12927,Medionidus parvulus,US,United States,Extant,Native,"[""Resident""]",
510583,12930,Medionidus walkeri,US,United States,Extant,Native,"[""Resident""]",
511335,1301,Anhydrophryne rattrayi,ZA,South Africa,Extant,Native,"[""Resident""]",
512306,13145,Menidia conchorum,US,United States,Extant,Native,,
514996,13520,Mictocaris halope,BM,Bermuda,Extant,Native,"[""Resident""]",
515947,135798,Tsingymantis antitra,MG,Madagascar,Extant,Native,"[""Resident""]",
517178,136036,Ctenophryne barbatula,PE,Peru,Extant,Native,"[""Resident""]",
517485,136055,Anodonthyla moramora,MG,Madagascar,Extant,Native,"[""Resident""]",
517865,136129,Telmatobius punctatus,PE,Peru,Extant,Native,"[""Resident""]",
518002,78526171,Oreobates lehri,PE,Peru,Extant,Native,"[""Resident""]",
518173,136168,Anodonthyla hutchisoni,MG,Madagascar,Extant,Native,"[""Resident""]",
518549,136503,Plecotus sardus,IT,Italy,Extant,Native,"[""Resident""]",
518894,136769,Pipistrellus murrayi,CX,Christmas Island,Extinct Post-1500,Native,"[""Resident""]",
519016,136773,Uromys boeadii,ID,Indonesia,Extant,Native,,
519946,137100,Cryptocanthon nebulinus,VE,"Venezuela, Bolivarian Republic of",Extant,Native,"[""Resident""]",
520080,137111,Dichotomius schiffleri,BR,Brazil,Extant,Native,"[""Resident""]",
520414,137131,Canthon corpulentus,BR,Brazil,Extant,Native,"[""Resident""]",
523186,137321,Pachysoma aesculapius,ZA,South Africa,Extant,Native,"[""Resident""]",
524910,137422,Pachysoma endroedyi,ZA,South Africa,Extant,Native,"[""Resident""]",
526395,137519,Platyonitis bicuariensis,AO,Angola,Extant,Native,"[""Resident""]",
526395,137519,Platyonitis bicuariensis,NA,Namibia,Extant,Native,"[""Resident""]",
526573,137526,Aulacopris matthewsi,AU,Australia,Extant,Native,"[""Resident""]",
527397,137584,Canthon quadripunctatus,BR,Brazil,Extant,Native,"[""Resident""]",
527397,137584,Canthon quadripunctatus,UY,Uruguay,Extant,Native,"[""Resident""]",
528420,137639,Ontherus hadros,EC,Ecuador,Extant,Native,"[""Resident""]",
528815,137660,Ateuchus ambiguus,VE,"Venezuela, Bolivarian Republic of",Extant,Native,"[""Resident""]",
530775,137779,Clypeodrepanus striatus,TZ,"Tanzania, United Republic of",Extant,Native,"[""Resident""]",
531473,137818,Endroedyolus paradoxus,ZA,South Africa,Extant,Native,"[""Resident""]",
532560,137878,Canthon zuninoi,MX,Mexico,Extant,Native,"[""Resident""]",
533056,137900,Pachysoma glentoni,ZA,South Africa,Extant,Native,"[""Resident""]",
533430,137924,Onthophagus aureofuscus,MX,Mexico,Extant,Native,"[""Resident""]",
533544,137934,Canthonella gomezi,VE,"Venezuela, Bolivarian Republic of",Extant,Native,"[""Resident""]",
534925,138026,Ateuchus squalidus,BR,Brazil,Extant,Native,"[""Resident""]",
537213,138161,Cryptocanthon altus,CO,Colombia,Extant,Native,"[""Resident""]",
537445,138178,Onoreidium howdeni,EC,Ecuador,Extant,Native,"[""Resident""]",
537459,138179,Onthophagus undulans,MX,Mexico,Extant,Native,"[""Resident""]",
540208,138354,Dichotomius eucranioides,BR,Brazil,Extant,Native,"[""Resident""]",
540278,138359,Proagoderus uluguru,TZ,"Tanzania, United Republic of",Extant,Native,"[""Resident""]",
540460,138372,Pedaridium hirsutum,BR,Brazil,Extant,Native,"[""Resident""]",
543185,138528,Cryptocanthon punctatus,VE,"Venezuela, Bolivarian Republic of",Extant,Native,"[""Resident""]",
545821,14505,Neochanna burrowsius,NZ,New Zealand,Extant,Native,"[""Resident""]",
545893,14506,Neochanna diversus,NZ,New Zealand,Extant,Native,"[""Resident""]",
545955,14507,Neochanna apoda,NZ,New Zealand,Extant,Native,"[""Resident""]",Yes
546008,14556,Neoplanorbis tantillus,US,United States,Extinct Post-1500,Native,,
546843,14922,Nyctalus azoreum,PT,Portugal,Extant,Native,"[""Resident""]",
546965,15021,Obovaria jacksoniana,US,United States,Extant,Native,"[""Resident""]",
569642,15185,Ogmodon vitianus,FJ,Fiji,Extant,Native,,
722547,155018,Sciades parkeri,SR,Suriname,Extant,Native,"[""Resident""]",
722547,155018,Sciades parkeri,GY,Guyana,Extant,Native,"[""Resident""]",
722547,155018,Sciades parkeri,BR,Brazil,Extant,Native,"[""Resident""]",
722547,155018,Sciades parkeri,GF,French Guiana,Extant,Native,"[""Resident""]",
722547,155018,Sciades parkeri,VE,"Venezuela, Bolivarian Republic of",Extant,Native,"[""Resident""]",
725553,15511,Ornithoptera aesacus,ID,Indonesia,Extant,Native,"[""Resident""]",
740729,156067,Tarraconia rolani,ES,Spain,Extant,Native,"[""Resident""]",
788902,15885,Palaemonetes antrorum,US,United States,Extant,Native,"[""Resident""]",
788917,15886,Palaemonetes cummingi,US,United States,Extant,Native,"[""Resident""]",
788932,15887,Palaemonias alabamae,US,United States,Extant,Native,"[""Resident""]",
788947,15888,Palaemonias ganteri,US,United States,Extant,Native,"[""Resident""]",
788962,15891,Palaina albata,PW,Palau,Possibly Extinct,Native,"[""Resident""]",
789233,15896,Palaina moussoni,PW,Palau,Extant,Native,"[""Resident""]",
789353,15898,Palaina patula,PW,Palau,Possibly Extinct,Native,"[""Resident""]",
789483,15899,Palaina platycheilus,PW,Palau,Possibly Extinct,Native,"[""Resident""]",
789613,15900,Palaina pupa,PW,Palau,Possibly Extinct,Native,"[""Resident""]",
789788,15902,Palaina rubella,PW,Palau,Extant,Native,"[""Resident""]",
789924,15904,Palaina strigata,PW,Palau,Extant,Native,"[""Resident""]",
790069,15905,Palaina striolata,PW,Palau,Extant,Native,"[""Resident""]",
790190,15907,Palaina wilsoni,PW,Palau,Extant,Native,"[""Resident""]",
794502,15923,Palline notera,PW,Palau,Extant,Native,,
950100,16287,Partula emersoni,FM,"Micronesia, Federated States of ",Extant,Native,"[""Resident""]",
951183,16289,Partula guamensis,FM,"Micronesia, Federated States of ",Possibly Extinct,Native,"[""Resident""]",
953097,162917,Opisthoteuthis mero,NZ,New Zealand,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,GH,Ghana,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,CM,Cameroon,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,AO,Angola,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,MR,Mauritania,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,SN,Senegal,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,SL,Sierra Leone,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,CV,Cabo Verde,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,IE,Ireland,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,MA,Morocco,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,BJ,Benin,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,ST,Sao Tome and Principe,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,FR,France,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,LR,Liberia,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,GB,United Kingdom,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,GA,Gabon,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,TG,Togo,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,GW,Guinea-Bissau,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,PT,Portugal,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,CI,Côte d'Ivoire,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,NG,Nigeria,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,CG,Congo,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,ES,Spain,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,GQ,Equatorial Guinea,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,CD,"Congo, The Democratic Republic of the",Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,EH,Western Sahara,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,GN,Guinea,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,GM,Gambia,Extant,Native,"[""Resident""]",
976478,163141,Opisthoteuthis massyae,NA,Namibia,Extant,Native,"[""Resident""]",
976939,163144,Opisthoteuthis chathamensis,NZ,New Zealand,Extant,Native,"[""Resident""]",
999635,163337,Cirroctopus hochbergi,NZ,New Zealand,Extant,Native,"[""Resident""]",
1009393,163448,Cycloderma aubryi,CD,"Congo, The Democratic Republic of the",Extant,Native,"[""Resident""]",
1009393,163448,Cycloderma aubryi,GA,Gabon,Extant,Native,"[""Resident""]",
1009393,163448,Cycloderma aubryi,CF,Central African Republic,Extant,Native,"[""Resident""]",
1009393,163448,Cycloderma aubryi,CG,Congo,Extant,Native,"[""Resident""]",
1009393,163448,Cycloderma aubryi,CM,Cameroon,Presence Uncertain,Native,"[""Resident""]",
1009393,163448,Cycloderma aubryi,AO,Angola,Extant,Native,"[""Resident""]",
1060504,164598,Alsophylax laevis,UZ,Uzbekistan,Extant,Native,"[""Resident""]",
1060504,164598,Alsophylax laevis,TM,Turkmenistan,Extant,Native,"[""Resident""]",
1074877,16479,Pegias fabula,US,United States,Extant,Native,"[""Resident""]",
1075123,164808,Islamia pseudorientalica,TR,Turkey,Possibly Extinct,Native,"[""Resident""]",
1075385,164815,Leguminaia saulcyi,SY,Syrian Arab Republic,Extant,Native,"[""Resident""]",
1075385,164815,Leguminaia saulcyi,IL,Israel,Extinct Post-1500,Native,"[""Resident""]",
1075385,164815,Leguminaia saulcyi,JO,Jordan,Extant,Native,"[""Resident""]",
1075385,164815,Leguminaia saulcyi,LB,Lebanon,Extant,Native,"[""Resident""]",
1075385,164815,Leguminaia saulcyi,TR,Turkey,Extant,Native,"[""Resident""]",
1075484,164816,Margaritifera homsensis,SY,Syrian Arab Republic,Extant,Native,"[""Resident""]",
1075484,164816,Margaritifera homsensis,LB,Lebanon,Extant,Native,"[""Resident""]",
1075484,164816,Margaritifera homsensis,TR,Turkey,Presence Uncertain,Native,"[""Resident""]",
1075763,164841,Anodonta pseudodopsis,SY,Syrian Arab Republic,Extant,Native,"[""Resident""]",
1075763,164841,Anodonta pseudodopsis,TR,Turkey,Extant,Native,"[""Resident""]",
1075763,164841,Anodonta pseudodopsis,LB,Lebanon,Extant,Native,"[""Resident""]",
1075836,164855,Pseudamnicola solitaria,PS,"Palestine, State of",Presence Uncertain,Native,"[""Resident""]",
1075836,164855,Pseudamnicola solitaria,JO,Jordan,Extant,Native,"[""Resident""]",
1075918,164861,Gyraulus bekaensis,LB,Lebanon,Extant,Native,"[""Resident""]",
1076254,164875,Heleobia galilaea,IL,Israel,Extant,Native,"[""Resident""]",
1076600,164888,Stagnicola kayseris,TR,Turkey,Extant,Native,"[""Resident""]",
1076622,164889,Boophis baetkei,MG,Madagascar,Extant,Native,"[""Resident""]",
1107235,166035,Leptobotia elongata,CN,China,Extant,Native,"[""Breeding Season""]",Unknown
1107712,166043,Luciocyprinus langsoni,VN,Viet Nam,Extant,Native,"[""Resident""]",
1107712,166043,Luciocyprinus langsoni,CN,China,Extant,Native,"[""Resident""]",
1117791,166184,Anguilla japonica,JP,Japan,Extant,Native,"[""Non-Breeding Season""]",
1117791,166184,Anguilla japonica,HK,Hong Kong,Extant,Vagrant,"[""Non-Breeding Season""]",
1117791,166184,Anguilla japonica,KR,"Korea, Republic of",Extant,Native,"[""Non-Breeding Season""]",
1117791,166184,Anguilla japonica,VN,Viet Nam,Presence Uncertain,Vagrant,"[""Non-Breeding Season""]",
1117791,166184,Anguilla japonica,GU,Guam,Extant,Introduced,"[""Non-Breeding Season""]",
1117791,166184,Anguilla japonica,PH,Philippines,Extant,Native,"[""Non-Breeding Season""]",
1117791,166184,Anguilla japonica,FM,"Micronesia, Federated States of ",Presence Uncertain,Vagrant,"[""Non-Breeding Season""]",
1117791,166184,Anguilla japonica,CN,China,Extant,Native,"[""Non-Breeding Season""]",
1117791,166184,Anguilla japonica,TW,"Taiwan, Province of China",Extant,Native,"[""Non-Breeding Season""]",
1117791,166184,Anguilla japonica,KH,Cambodia,Presence Uncertain,Vagrant,"[""Breeding Season""]",
1185169,168195,Samoana burchi,PF,French Polynesia,Extant,Native,"[""Resident""]",
1186569,168449,Gymnostomus horai,MM,Myanmar,Extant,Native,"[""Resident""]",No
1277724,169514,Mastacembelus oatesii,MM,Myanmar,Extant,Native,"[""Resident""]",
1278462,169536,Schistura spiesi,TH,Thailand,Extant,Native,"[""Resident""]",
1280470,169893,Oligodon meyerinkii,MY,Malaysia,Presence Uncertain,Native,"[""Resident""]",
1280470,169893,Oligodon meyerinkii,PH,Philippines,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,GI,Gibraltar,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,AL,Albania,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,EG,Egypt,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,ES,Spain,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,GR,Greece,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,LB,Lebanon,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,SY,Syrian Arab Republic,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,FR,France,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,DZ,Algeria,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,TR,Turkey,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,TN,Tunisia,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,HR,Croatia,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,GB,United Kingdom,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,LY,Libya,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,MC,Monaco,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,MA,Morocco,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,IE,Ireland,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,IL,Israel,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,SI,Slovenia,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,IT,Italy,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,MT,Malta,Extant,Native,"[""Resident""]",
1281221,169975,Palinurus elephas,PT,Portugal,Extant,Native,"[""Resident""]",
1285017,170161,Cheimerius matsubarai,JP,Japan,Extant,Native,"[""Resident""]",Unknown
1287308,170173,Acanthopagrus vagus,MZ,Mozambique,Extant,Native,"[""Resident""]",Unknown
1287308,170173,Acanthopagrus vagus,ZA,South Africa,Extant,Native,"[""Resident""]",Unknown
1288745,170183,Chrysoblephus cristiceps,ZA,South Africa,Extant,Native,"[""Resident""]",Unknown
1288897,170184,Polysteganus praeorbitalis,MZ,Mozambique,Extant,Native,"[""Resident""]",
1288897,170184,Polysteganus praeorbitalis,ZA,South Africa,Extant,Native,"[""Resident""]",
1292034,170199,Acanthopagrus sivicolus,JP,Japan,Extant,Native,"[""Resident""]",Unknown
1292756,170204,Cymatoceps nasutus,ZA,South Africa,Extant,Native,"[""Resident""]",Unknown
1292756,170204,Cymatoceps nasutus,MZ,Mozambique,Extant,Native,"[""Resident""]",
1293194,170206,Polysteganus undulosus,ZA,South Africa,Extant,Native,"[""Resident""]",Unknown
1296869,170225,Rhabdosargus globiceps,AO,Angola,Extant,Native,"[""Resident""]",Unknown
1296869,170225,Rhabdosargus globiceps,NA,Namibia,Extant,Native,"[""Resident""]",Unknown
1296869,170225,Rhabdosargus globiceps,ZA,South Africa,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,GI,Gibraltar,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,EG,Egypt,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,AL,Albania,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,EH,Western Sahara,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,ES,Spain,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,IE,Ireland,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,MA,Morocco,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,MC,Monaco,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,SY,Syrian Arab Republic,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,FR,France,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,BG,Bulgaria,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,DZ,Algeria,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,TR,Turkey,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,RO,Romania,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,TN,Tunisia,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,HR,Croatia,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,GB,United Kingdom,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,LY,Libya,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,CY,Cyprus,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,IL,Israel,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,SI,Slovenia,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,IT,Italy,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,BA,Bosnia and Herzegovina,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,MT,Malta,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,PT,Portugal,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,LB,Lebanon,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,GR,Greece,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,ME,Montenegro,Extant,Native,"[""Resident""]",Unknown
1300534,170245,Dentex dentex,UA,Ukraine,Extant,Native,"[""Resident""]",Unknown
1300995,170247,Petrus rupestris,ZA,South Africa,Extant,Native,"[""Resident""]",Unknown
1302981,170256,Chrysoblephus gibbiceps,ZA,South Africa,Extant,Native,"[""Resident""]",Unknown
1306343,17026,Phocarctos hookeri,NZ,New Zealand,Extant,Native,"[""Resident""]",
1306343,17026,Phocarctos hookeri,AU,Australia,Extant,Native,"[""Resident""]",
1316719,17081,Mesoclemmys hogei,BR,Brazil,Extant,Native,"[""Resident""]",
1317317,170836,Gyralina ermonae,GR,Greece,Extant,Native,"[""Resident""]",
1317331,170837,Cryptella alegranzae,ES,Spain,Extant,Native,"[""Resident""]",
1317448,170840,Zonites graecus,GR,Greece,Extant,Native,"[""Resident""]",
1317462,170841,Charpentieria spezialensis,IT,Italy,Extant,Native,"[""Resident""]",
1317518,170845,Macedonica martae,BG,Bulgaria,Extant,Native,"[""Resident""]",
1317864,170863,Zonites labiosus,GR,Greece,Extant,Native,"[""Resident""]",
1317962,170870,Albinaria vrondamasa,GR,Greece,Extant,Native,"[""Resident""]",Yes
1317976,170871,Amphorella hypselia,PT,Portugal,Extant,Native,,
1318076,170876,Retinella osoriensis,ES,Spain,Extant,Native,,
1318188,170884,Carpathica elisabethae,RO,Romania,Extant,Native,"[""Resident""]",
1318286,170891,Oxychilus fuscosus,IT,Italy,Extant,Native,"[""Resident""]",
1318810,170928,Zonites oertzeni,GR,Greece,Extant,Native,"[""Resident""]",
1319366,170965,Albinaria zilchi,GR,Greece,Extant,Native,"[""Resident""]",Yes
1319548,170978,Carinigera tantilla,GR,Greece,Extant,Native,"[""Resident""]",
1319618,170983,Lehmannia medioflagellata,RO,Romania,Extant,Native,"[""Resident""]",
1319674,170987,Albinaria solicola,GR,Greece,Extant,Native,"[""Resident""]",
1319758,170993,Carinigera octava,MK,North Macedonia,Extant,Native,"[""Resident""]",
1319800,170996,Carinigera pharsalica,GR,Greece,Extant,Native,"[""Resident""]",Yes
1319856,171000,Montenegrina stankovici,MK,North Macedonia,Extant,Native,"[""Resident""]",Yes
1319898,171003,Carinigera superba,GR,Greece,Extant,Native,"[""Resident""]",
1319982,171010,Vermetum festinans,ES,Spain,Extant,Native,,
1320052,171015,Cibinia nana,RO,Romania,Extant,Native,"[""Resident""]",
1320304,171033,Charpentieria grohmanniana,IT,Italy,Extant,Native,"[""Resident""]",
1320388,171039,Albinaria litoraria,GR,Greece,Extant,Native,"[""Resident""]",Yes
1320486,171046,Carinigera liebegottae,GR,Greece,Extant,Native,"[""Resident""]",
1320598,171054,Doraegopis carinatus,GR,Greece,Extant,Native,"[""Resident""]",
1320640,171057,Atlantica putrescens,ES,Spain,Extant,Native,"[""Resident""]",
1320780,171067,Janulus pompylius,ES,Spain,Extant,Native,,
1320822,171070,Idyla liebegottae,GR,Greece,Extant,Native,"[""Resident""]",
1320934,171078,Carinigera pellucida,MK,North Macedonia,Extant,Native,"[""Resident""]",
1320976,171081,Sphincterochila insularis,GR,Greece,Extant,Native,"[""Resident""]",
1321102,171090,Bulgarica moellendorffi,RS,Serbia,Extant,Native,"[""Resident""]",
1321144,171093,Gyralina pageti,GR,Greece,Extant,Native,"[""Resident""]",
1321172,171095,Limax dobrogicus,RO,Romania,Extant,Native,"[""Resident""]",
1321256,171102,Oxyloma pinteri,RO,Romania,Extant,Native,"[""Resident""]",
1321396,171110,Carinigera lophauchena,MK,North Macedonia,Extant,Native,"[""Resident""]",
1321396,171110,Carinigera lophauchena,GR,Greece,Extant,Native,"[""Resident""]",
1321410,171111,Lindbergia gittenbergeri,GR,Greece,Extant,Native,"[""Resident""]",
1321494,171117,Doraegopis boeoticus,GR,Greece,Extant,Native,"[""Resident""]",
1321550,171121,Allaegopis subariedeli,GR,Greece,Extant,Native,"[""Resident""]",
1321802,171139,Atlantica gomerensis,ES,Spain,Extant,Native,,
1321830,171141,Albinaria sublamellosa,GR,Greece,Extant,Native,"[""Resident""]",
